eal,Trade Date,Settlement Date,Asset/Account,Description,Note,Type,Category,Fee,Quantity,Security,Amount (CAD),Original Currency Amount,Exchange Rate
672fa8acc88c949958492c48,1/29/24,1/29/24,RBC Online Banking (RBC Advantage Banking),e-Transfer sent Small Ball 3REDXP,,withdrawal,,,-,,-470,-470 CAD,1
672fa8acc88c949958492c36,1/25/24,1/25/24,RBC Online Banking (RBC Advantage Banking),e-Transfer sent Small Ball H7VJ8S,,withdrawal,,,-,,-476,-476 CAD,1
672fa8acc88c949958492c2a,1/22/24,1/22/24,RBC Online Banking (RBC Advantage Banking),Online Banking transfer - 6904,,withdrawal,,,-,,-1000,-1000 CAD,1
672fa8acc88c949958492c30,1/22/24,1/22/24,RBC Online Banking (RBC Advantage Banking),e-Transfer sent Small Ball GEE9M5,,withdrawal,,,-,,-988.14,-988.14 CAD,1
672fa8acc88c949958492c24,1/19/24,1/19/24,RBC Online Banking (RBC Advantage Banking),Online Banking transfer - 8748,,withdrawal,,,-,,-1718.39,-1718.39 CAD,1
672fa8acc88c949958492c12,1/16/24,1/16/24,RBC Online Banking (RBC Advantage Banking),Online Banking transfer - 1963,,withdrawal,,,-,,-300,-300 CAD,1
672fa8acc88c949958492c18,1/16/24,1/16/24,RBC Online Banking (RBC Advantage Banking),Online Banking transfer - 6081,,withdrawal,,,-,,-500,-500 CAD,1
672fa8acc88c949958492c1e,1/16/24,1/16/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit ATHANASIA  FILNTISSIS C1AkR98m8u6A,,deposit,,,-,,30,30 CAD,1
672fa8acc88c949958492bfa,1/15/24,1/15/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit ATHANASIA  FILNTISSIS C1Ad7q4TFFfC,,deposit,,,-,,25,25 CAD,1
672fa8acc88c949958492c00,1/15/24,1/15/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit ATHANASIA  FILNTISSIS C1AGtwTTMcjJ,,deposit,,,-,,11.39,11.39 CAD,1
672fa8acc88c949958492c06,1/15/24,1/15/24,RBC Online Banking (RBC Advantage Banking),Online Banking transfer - 3005,,withdrawal,,,-,,-500,-500 CAD,1
672fa8acc88c949958492c0c,1/15/24,1/15/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit ATHANASIA  FILNTISSIS C1AnhhD2XrJB,,deposit,,,-,,37,37 CAD,1
672fa8acc88c949958492bf4,1/12/24,1/12/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit ATHANASIA  FILNTISSIS C1APpqUZArR6,,deposit,,,-,,150,150 CAD,1
672fa8abc88c949958492bd6,1/11/24,1/11/24,RBC Online Banking (RBC Advantage Banking),Loan payment,,withdrawal,,,-,,-857.93,-857.93 CAD,1
672fa8abc88c949958492bdc,1/11/24,1/11/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit Mateus Saar C1AsUH9NamYU,,deposit,,,-,,600,600 CAD,1
672fa8abc88c949958492be2,1/11/24,1/11/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit ATHANASIA  FILNTISSIS C1AKn5tRQgF4,,deposit,,,-,,20,20 CAD,1
672fa8abc88c949958492be8,1/11/24,1/11/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit ATHANASIA  FILNTISSIS C1AgarSEU3tr,,deposit,,,-,,256.63,256.63 CAD,1
672fa8acc88c949958492bee,1/11/24,1/11/24,RBC Online Banking (RBC Advantage Banking),e-Transfer sent Small Ball 7MQSWG,,withdrawal,,,-,,-225.35,-225.35 CAD,1
672fa8abc88c949958492bca,1/10/24,1/10/24,RBC Online Banking (RBC Advantage Banking),Online Banking transfer - 4737,,withdrawal,,,-,,-700,-700 CAD,1
672fa8abc88c949958492bd0,1/10/24,1/10/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 5884 TIM HORTONS #30,,withdrawal,,,-,,-6.31,-6.31 CAD,1
672fa8abc88c949958492bb2,1/9/24,1/9/24,RBC Online Banking (RBC Advantage Banking),ATM deposit - T3727311,,deposit,,,-,,10000,10000 CAD,1
672fa8abc88c949958492bb8,1/9/24,1/9/24,RBC Online Banking (RBC Advantage Banking),ATM withdrawal - T9687312,,withdrawal,,,-,,-411.96,-411.96 CAD,1
672fa8abc88c949958492bbe,1/9/24,1/9/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 7806 FOOD BASICS  66,,withdrawal,,,-,,-170.92,-170.92 CAD,1
672fa8abc88c949958492bc4,1/9/24,1/9/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 3897 WENDY'S RESTAUR,,withdrawal,,,-,,-15.21,-15.21 CAD,1
672fa8abc88c949958492b9a,1/8/24,1/8/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 1401 BCF-SWB SELF SE,,withdrawal,,,-,,-19.2,-19.2 CAD,1
672fa8abc88c949958492ba0,1/8/24,1/8/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 3460 BCF - VANIS  SP,,withdrawal,,,-,,-3.14,-3.14 CAD,1
672fa8abc88c949958492ba6,1/8/24,1/8/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 9159 YVR SAL Y LIMON,,withdrawal,,,-,,-16.05,-16.05 CAD,1
672fa8abc88c949958492bac,1/8/24,1/8/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit Mateus Saar C1AbZwHE6uCU,,deposit,,,-,,500,500 CAD,1
672fa8abc88c949958492b8e,1/5/24,1/5/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 3908 TIM HORTONS #30,,withdrawal,,,-,,-3.98,-3.98 CAD,1
672fa8abc88c949958492b94,1/5/24,1/5/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 6968 BCF-TSA SELF SE,,withdrawal,,,-,,-19.2,-19.2 CAD,1
672fa8abc88c949958492b6a,1/4/24,1/4/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 9521 FOOD BASICS  66,,withdrawal,,,-,,-14.28,-14.28 CAD,1
672fa8abc88c949958492b70,1/4/24,1/4/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 0211 DOLLARAMA # 847,,withdrawal,,,-,,-66.57,-66.57 CAD,1
672fa8abc88c949958492b76,1/4/24,1/4/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit ATHANASIA  FILNTISSIS C1Af8p8MuPAx,,deposit,,,-,,30,30 CAD,1
672fa8abc88c949958492b7c,1/4/24,1/4/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit ATHANASIA  FILNTISSIS C1A3egRyu9M7,,deposit,,,-,,9.5,9.5 CAD,1
672fa8abc88c949958492b82,1/4/24,1/4/24,RBC Online Banking (RBC Advantage Banking),e-Transfer sent 97 mayor payments ZCS2JS,,withdrawal,,,-,,-1190,-1190 CAD,1
672fa8abc88c949958492b88,1/4/24,1/4/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit HELEN GEBREHIWET GEBREZGI 4a9e0188a8c4411990ea974250d7fa08,,deposit,,,-,,1190,1190 CAD,1
672fa8abc88c949958492b52,1/3/24,1/3/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 2592 WENDY'S,,withdrawal,,,-,,-16.45,-16.45 CAD,1
672fa8abc88c949958492b58,1/3/24,1/3/24,RBC Online Banking (RBC Advantage Banking),Online Banking transfer - 8746,,withdrawal,,,-,,-500,-500 CAD,1
672fa8abc88c949958492b5e,1/3/24,1/3/24,RBC Online Banking (RBC Advantage Banking),Online Banking transfer - 1061,,withdrawal,,,-,,-100,-100 CAD,1
672fa8abc88c949958492b64,1/3/24,1/3/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit Mateus Saar C1AGDaUaeGY2,,deposit,,,-,,500,500 CAD,1
672fa8abc88c949958492aec,1/2/24,1/2/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 3839 Edgehollow Auto,,withdrawal,,,-,,-5,-5 CAD,1
672fa8abc88c949958492af2,1/2/24,1/2/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 0660 MCDONALD S #291,,withdrawal,,,-,,-10.5,-10.5 CAD,1
672fa8abc88c949958492af8,1/2/24,1/2/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 0929 FORTINOS (WATER,,withdrawal,,,-,,-11.98,-11.98 CAD,1
672fa8abc88c949958492afe,1/2/24,1/2/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 5718 DOLLARAMA # 847,,withdrawal,,,-,,-12.23,-12.23 CAD,1
672fa8abc88c949958492b04,1/2/24,1/2/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 3072 BENTLEY #350,,withdrawal,,,-,,-16.93,-16.93 CAD,1
672fa8abc88c949958492b0a,1/2/24,1/2/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 1605 CIRCLE-K #52343,,withdrawal,,,-,,-16.94,-16.94 CAD,1
672fa8abc88c949958492b10,1/2/24,1/2/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 5787 VALUE VILLAGE #,,withdrawal,,,-,,-18.48,-18.48 CAD,1
672fa8abc88c949958492b16,1/2/24,1/2/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 7959 FOOD BASICS  66,,withdrawal,,,-,,-23.16,-23.16 CAD,1
672fa8abc88c949958492b1c,1/2/24,1/2/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 3539 GOODLIFE FITNES,,withdrawal,,,-,,-28.25,-28.25 CAD,1
672fa8abc88c949958492b22,1/2/24,1/2/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 3883 WENDYS 6123,,withdrawal,,,-,,-31.55,-31.55 CAD,1
672fa8abc88c949958492b28,1/2/24,1/2/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 2116 MCDONALD'S #404,,withdrawal,,,-,,-31.65,-31.65 CAD,1
672fa8abc88c949958492b2e,1/2/24,1/2/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 5324 FORTINOS (WATER,,withdrawal,,,-,,-39.54,-39.54 CAD,1
672fa8abc88c949958492b34,1/2/24,1/2/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 4743 GLASSBOX HAMILT,,withdrawal,,,-,,-66,-66 CAD,1
672fa8abc88c949958492b3a,1/2/24,1/2/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 2603 VALUE VILLAGE #,,withdrawal,,,-,,-84.37,-84.37 CAD,1
672fa8abc88c949958492b40,1/2/24,1/2/24,RBC Online Banking (RBC Advantage Banking),Misc Payment TURO 8667352901,,deposit,,,-,,204.81,204.81 CAD,1
672fa8abc88c949958492b46,1/2/24,1/2/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit MRIDUL MISRA C1AaMfWHbYg8,,deposit,,,-,,1050,1050 CAD,1
672fa8abc88c949958492b4c,1/2/24,1/2/24,RBC Online Banking (RBC Advantage Banking),e-Transfer sent 97 mayor payments 8R2DXS,,withdrawal,,,-,,-1050,-1050 CAD,1
